Label,Rules,Quality,Score
9,IF sex!=Female AND age_norace>=32 AND priors_count_norace>=4 THEN score_text==Medium,0.3779697624190065,0.014091350826044735
10,IF priors_count>=8.0 AND age<=34.0 AND c_charge_desc!=Possession of Cocaine THEN score_text=High ,0.98347107438,0.4922254616132168
10,IF priors_count>=8 AND age<=34 AND c_charge_desc!=Possession of Cocaine THEN score_text==High,0.9732824427480916,0.4922254616132168
10,IF c_charge_desc!=Possession of Cocaine AND priors_count_norace>=8 AND age_norace<=32 THEN score_text==High,0.9466666666666667,0.06025267249757049
10,IF priors_count>=8 AND c_charge_desc!=Possession of Cocaine AND age_norace<=32 THEN score_text==High,0.9434628975265018,0.12050534499514098
10,IF age<=34 AND c_charge_desc!=Possession of Cocaine AND priors_count_norace>=8 THEN score_text==High,0.927536231884058,0.4319727891156463
10,IF age<=34 AND c_charge_desc!=Possession of Cocaine AND priors_count_norace>=4 THEN score_text==High,0.7596439169139466,0.4319727891156463
10,IF c_charge_desc!=Possession of Cocaine AND priors_count_norace>=4 AND age_norace<=32 THEN score_text==High,0.7465181058495822,0.06025267249757049
11,IF age>=34.0 AND priors_count<=11.0 AND c_charge_desc!=Poss Wep Conv Felon THEN score_text=Low ,0.98275862069,0.4922254616132168
11,IF age>=34 AND priors_count<=11 AND c_charge_desc!=Poss Wep Conv Felon THEN score_text==Low,0.9144486692015209,0.4922254616132168
11,IF age>=34 AND c_charge_desc!=Poss Wep Conv Felon AND priors_count_norace<=4 THEN score_text==Low,0.8852560148056755,0.4319727891156463
11,IF priors_count<=11 AND c_charge_desc!=Poss Wep Conv Felon AND age_norace>=32 THEN score_text==Low,0.8765679879578525,0.12050534499514098
11,IF c_charge_desc!=Poss Wep Conv Felon AND age_norace>=32 AND priors_count_norace<=4 THEN score_text==Low,0.8449197860962567,0.06025267249757049
12,IF age>=21.0 AND c_charge_desc!=Possession of Cocaine THEN score_text=Medium ,0.983606557377,0.4319727891156463
12,IF age>=21 AND c_charge_desc!=Possession of Cocaine THEN score_text==Medium,0.21235833783054506,0.4319727891156463
12,IF c_charge_desc!=Possession of Cocaine AND age_norace>=20 THEN score_text==Medium,0.21162366432108418,0.06025267249757049
13,IF priors_count>=1.0 AND sex!=Female AND age_cat!=25 - 45 THEN score_text=High ,0.966666666667,0.08649173955296408
13,IF sex!=Female AND age_cat!=25 - 45 AND priors_count_norace>=4 THEN score_text==High,0.3412322274881517,0.026239067055393583
13,IF priors_count>=1 AND sex!=Female AND age_cat!=25 - 45 THEN score_text==High,0.13744588744588745,0.08649173955296408
13,IF sex!=Female AND age_cat!=25 - 45 AND priors_count_norace>=1 THEN score_text==High,0.08716540837336993,0.026239067055393583
14,IF sex!=Female AND age_cat!=25 - 45 THEN score_text=Low ,0.964285714286,0.026239067055393583
14,IF sex!=Female AND age_cat!=25 - 45 THEN score_text==Low,0.6039807824296499,0.026239067055393583
15,IF TRUE THEN score_text=Medium ,0.795454545455,0.0
