Label,Rules,Quality,Score
0,IF Education_noRace==Bachelors AND Years_noRace==>6 AND Race_noRace==W THEN Bonus==yes,0.5483490566037735,0.0
0,IF Education_noRace==Masters AND Years_noRace==>6 AND Race_noRace==W THEN Bonus==yes,0.5464190981432361,0.0
0,IF Education_noRace==Highschool AND Years_noRace==3-6 AND Race_noRace==W THEN Bonus==yes,0.5427927927927928,0.0
0,IF Education_noRace==Bachelors AND Years_noRace==<3 AND Race_noRace==W THEN Bonus==yes,0.5426008968609866,0.0
0,IF Race==B AND Education_noRace==Masters AND Years_noRace==<3 THEN Bonus==yes,0.4381443298969072,0.13640000000000008
0,IF Race==B AND Education_noRace==Highschool AND Years_noRace==<3 THEN Bonus==yes,0.43169398907103823,0.13640000000000008
0,IF Race==B AND Education_noRace==Highschool AND Years_noRace==>6 THEN Bonus==yes,0.4293193717277487,0.13640000000000008
0,IF Years==3-6 AND Race==B AND Education_noRace==Masters THEN Bonus==yes,0.4222222222222222,0.13980000000000015
0,IF Race==B AND Education_noRace==Masters AND Years_noRace==>6 THEN Bonus==yes,0.4176470588235294,0.13640000000000008
0,IF Race==B AND Education_noRace==Bachelors AND Years_noRace==>6 THEN Bonus==yes,0.4157303370786517,0.13640000000000008
0,IF Years==3-6 AND Race==B AND Education_noRace==Highschool THEN Bonus==yes,0.41237113402061853,0.13980000000000015
0,IF Years==3-6 AND Race==B AND Education_noRace==Bachelors THEN Bonus==yes,0.41067285382830626,0.13980000000000015
0,IF Race==B AND Education_noRace==Bachelors AND Years_noRace==3-6 THEN Bonus==yes,0.38929440389294406,0.13640000000000008
0,IF Race==B AND Education_noRace==Masters AND Years_noRace==3-6 THEN Bonus==yes,0.37222222222222223,0.13640000000000008
0,IF Race==B AND Education_noRace==Bachelors AND Years_noRace==<3 THEN Bonus==yes,0.3673469387755102,0.13640000000000008
0,IF Race==B AND Education_noRace==Highschool AND Years_noRace==3-6 THEN Bonus==yes,0.3624454148471616,0.13640000000000008
1,IF Education==Masters AND Years==3-6 AND Warnings==low THEN Bonus=yes ,0.860696517413,0.15860000000000019
1,IF Education==Masters AND Years==3-6 AND Warnings_noRace==low THEN Bonus==yes,0.8666666666666667,0.15600000000000014
1,IF Education==Masters AND Years==3-6 AND Warnings==low THEN Bonus==yes,0.8654708520179372,0.15860000000000019
1,IF Education==Masters AND Years_noRace==3-6 AND Warnings_noRace==low THEN Bonus==yes,0.8557213930348259,0.15260000000000007
1,IF Education==Masters AND Years==3-6 AND Warnings_noRace==high THEN Bonus==yes,0.8483606557377049,0.15600000000000014
1,IF Education==Masters AND Warnings==low AND Years_noRace==3-6 THEN Bonus==yes,0.8461538461538461,0.15520000000000012
1,IF Education==Masters AND Warnings==low AND Years_noRace==<3 THEN Bonus==yes,0.8283261802575107,0.15520000000000012
1,IF Education==Masters AND Years_noRace==<3 AND Warnings_noRace==low THEN Bonus==yes,0.8253275109170306,0.15260000000000007
1,IF Education==Masters AND Years_noRace==>6 AND Warnings_noRace==low THEN Bonus==yes,0.8217821782178217,0.15260000000000007
1,IF Education==Masters AND Years_noRace==3-6 AND Warnings_noRace==medium THEN Bonus==yes,0.8181818181818182,0.15260000000000007
1,IF Education==Masters AND Years_noRace==3-6 AND Warnings_noRace==high THEN Bonus==yes,0.8008474576271186,0.15260000000000007
1,IF Education==Masters AND Years_noRace==<3 AND Warnings_noRace==medium THEN Bonus==yes,0.7991803278688525,0.15260000000000007
1,IF Education==Masters AND Years==3-6 AND Warnings_noRace==medium THEN Bonus==yes,0.7974683544303798,0.15600000000000014
1,IF Education==Masters AND Years_noRace==<3 AND Warnings_noRace==high THEN Bonus==yes,0.7883817427385892,0.15260000000000007
1,IF Education==Masters AND Years_noRace==>6 AND Warnings_noRace==high THEN Bonus==yes,0.7844036697247706,0.15260000000000007
1,IF Education==Masters AND Warnings==low AND Years_noRace==>6 THEN Bonus==yes,0.7793427230046949,0.15520000000000012
1,IF Education==Masters AND Years_noRace==>6 AND Warnings_noRace==medium THEN Bonus==yes,0.7702702702702703,0.15260000000000007
1,IF Education_noRace==Highschool AND Years_noRace==<3 AND Warnings_noRace==low THEN Bonus==yes,0.6535433070866141,0.0
1,IF Years==3-6 AND Education_noRace==Highschool AND Warnings_noRace==high THEN Bonus==yes,0.6304347826086957,0.0034000000000000696
1,IF Warnings==low AND Education_noRace==Masters AND Years_noRace==<3 THEN Bonus==yes,0.6126760563380281,0.0026000000000000467
1,IF Education_noRace==Highschool AND Years_noRace==<3 AND Warnings_noRace==medium THEN Bonus==yes,0.6081081081081081,0.0
1,IF Warnings==low AND Education_noRace==Highschool AND Years_noRace==>6 THEN Bonus==yes,0.6052631578947368,0.0026000000000000467
1,IF Years==3-6 AND Education_noRace==Highschool AND Warnings_noRace==low THEN Bonus==yes,0.6029411764705882,0.0034000000000000696
1,IF Years==3-6 AND Warnings==low AND Education_noRace==Bachelors THEN Bonus==yes,0.6021505376344086,0.006000000000000116
1,IF Years==3-6 AND Warnings==low AND Education_noRace==Masters THEN Bonus==yes,0.6,0.006000000000000116
1,IF Warnings==low AND Education_noRace==Highschool AND Years_noRace==<3 THEN Bonus==yes,0.5985915492957746,0.0026000000000000467
1,IF Education_noRace==Masters AND Years_noRace==3-6 AND Warnings_noRace==low THEN Bonus==yes,0.5982905982905983,0.0
1,IF Years==3-6 AND Education_noRace==Bachelors AND Warnings_noRace==high THEN Bonus==yes,0.5960264900662252,0.0034000000000000696
1,IF Education_noRace==Highschool AND Years_noRace==>6 AND Warnings_noRace==low THEN Bonus==yes,0.5955882352941176,0.0
1,IF Years==3-6 AND Warnings==low AND Education_noRace==Highschool THEN Bonus==yes,0.5915492957746479,0.006000000000000116
1,IF Education_noRace==Masters AND Years_noRace==<3 AND Warnings_noRace==high THEN Bonus==yes,0.5864661654135338,0.0
1,IF Years==3-6 AND Education_noRace==Bachelors AND Warnings_noRace==low THEN Bonus==yes,0.5841584158415841,0.0034000000000000696
1,IF Education_noRace==Masters AND Years_noRace==3-6 AND Warnings_noRace==medium THEN Bonus==yes,0.5771812080536913,0.0
1,IF Years==3-6 AND Education_noRace==Masters AND Warnings_noRace==medium THEN Bonus==yes,0.5769230769230769,0.0034000000000000696
1,IF Education_noRace==Highschool AND Years_noRace==>6 AND Warnings_noRace==high THEN Bonus==yes,0.5757575757575758,0.0
1,IF Warnings==low AND Education_noRace==Bachelors AND Years_noRace==3-6 THEN Bonus==yes,0.5698529411764706,0.0026000000000000467
1,IF Education_noRace==Bachelors AND Years_noRace==>6 AND Warnings_noRace==medium THEN Bonus==yes,0.5673758865248227,0.0
1,IF Education_noRace==Bachelors AND Years_noRace==>6 AND Warnings_noRace==high THEN Bonus==yes,0.5672727272727273,0.0
1,IF Warnings==low AND Education_noRace==Masters AND Years_noRace==3-6 THEN Bonus==yes,0.5663716814159292,0.0026000000000000467
1,IF Education_noRace==Masters AND Years_noRace==3-6 AND Warnings_noRace==high THEN Bonus==yes,0.5658914728682171,0.0
1,IF Years==3-6 AND Education_noRace==Masters AND Warnings_noRace==high THEN Bonus==yes,0.5655737704918032,0.0034000000000000696
1,IF Education_noRace==Highschool AND Years_noRace==<3 AND Warnings_noRace==high THEN Bonus==yes,0.564935064935065,0.0
1,IF Education_noRace==Highschool AND Years_noRace==3-6 AND Warnings_noRace==high THEN Bonus==yes,0.5642857142857143,0.0
1,IF Warnings==low AND Education_noRace==Bachelors AND Years_noRace==>6 THEN Bonus==yes,0.5597014925373134,0.0026000000000000467
1,IF Education_noRace==Bachelors AND Years_noRace==3-6 AND Warnings_noRace==low THEN Bonus==yes,0.5581395348837209,0.0
1,IF Education_noRace==Bachelors AND Years_noRace==3-6 AND Warnings_noRace==medium THEN Bonus==yes,0.5574324324324325,0.0
1,IF Education_noRace==Bachelors AND Years_noRace==3-6 AND Warnings_noRace==high THEN Bonus==yes,0.5559440559440559,0.0
1,IF Education_noRace==Bachelors AND Years_noRace==<3 AND Warnings_noRace==low THEN Bonus==yes,0.5555555555555556,0.0
1,IF Education_noRace==Masters AND Years_noRace==>6 AND Warnings_noRace==medium THEN Bonus==yes,0.5555555555555556,0.0
1,IF Warnings==low AND Education_noRace==Bachelors AND Years_noRace==<3 THEN Bonus==yes,0.5547945205479452,0.0026000000000000467
1,IF Education_noRace==Masters AND Years_noRace==>6 AND Warnings_noRace==high THEN Bonus==yes,0.5538461538461539,0.0
1,IF Education_noRace==Masters AND Years_noRace==<3 AND Warnings_noRace==medium THEN Bonus==yes,0.553030303030303,0.0
1,IF Warnings==low AND Education_noRace==Masters AND Years_noRace==>6 THEN Bonus==yes,0.5476190476190477,0.0026000000000000467
1,IF Education_noRace==Highschool AND Years_noRace==3-6 AND Warnings_noRace==low THEN Bonus==yes,0.5424836601307189,0.0
1,IF Education_noRace==Bachelors AND Years_noRace==<3 AND Warnings_noRace==high THEN Bonus==yes,0.541095890410959,0.0
1,IF Education_noRace==Masters AND Years_noRace==<3 AND Warnings_noRace==low THEN Bonus==yes,0.5303030303030303,0.0
1,IF Education_noRace==Bachelors AND Years_noRace==<3 AND Warnings_noRace==medium THEN Bonus==yes,0.5294117647058824,0.0
1,IF Years==3-6 AND Education_noRace==Bachelors AND Warnings_noRace==medium THEN Bonus==yes,0.5291970802919708,0.0034000000000000696
1,IF Years==3-6 AND Education_noRace==Highschool AND Warnings_noRace==medium THEN Bonus==yes,0.525974025974026,0.0034000000000000696
1,IF Warnings==low AND Education_noRace==Highschool AND Years_noRace==3-6 THEN Bonus==yes,0.525974025974026,0.0026000000000000467
1,IF Education_noRace==Masters AND Years_noRace==>6 AND Warnings_noRace==low THEN Bonus==yes,0.5258620689655172,0.0
1,IF Education_noRace==Highschool AND Years_noRace==3-6 AND Warnings_noRace==medium THEN Bonus==yes,0.5225806451612903,0.0
1,IF Education_noRace==Highschool AND Years_noRace==>6 AND Warnings_noRace==medium THEN Bonus==yes,0.5135135135135135,0.0
1,IF Education_noRace==Bachelors AND Years_noRace==>6 AND Warnings_noRace==low THEN Bonus==yes,0.511864406779661,0.0
1,IF Years==3-6 AND Education_noRace==Masters AND Warnings_noRace==low THEN Bonus==yes,0.5,0.0034000000000000696
2,IF Education==Masters AND Years==3-6 AND Warnings!=medium THEN Bonus=yes ,0.834170854271,0.15860000000000019
2,IF Education==Masters AND Years==3-6 AND Warnings_noRace!=medium THEN Bonus==yes,0.8584070796460177,0.15600000000000014
2,IF Education==Masters AND Years_noRace==3-6 AND Warnings_noRace!=high THEN Bonus==yes,0.8372093023255814,0.15260000000000007
2,IF Education==Masters AND Years==3-6 AND Warnings!=high THEN Bonus==yes,0.8354700854700855,0.15860000000000019
2,IF Education==Masters AND Years==3-6 AND Warnings_noRace!=high THEN Bonus==yes,0.8314606741573034,0.15600000000000014
2,IF Education==Masters AND Years_noRace==3-6 AND Warnings_noRace!=medium THEN Bonus==yes,0.8275862068965517,0.15260000000000007
2,IF Education==Masters AND Years==3-6 AND Warnings_noRace!=low THEN Bonus==yes,0.824634655532359,0.15600000000000014
2,IF Education==Masters AND Years==3-6 AND Warnings!=low THEN Bonus==yes,0.8240343347639485,0.15860000000000019
2,IF Education==Masters AND Warnings!=high AND Years_noRace==3-6 THEN Bonus==yes,0.8177777777777778,0.15520000000000012
2,IF Education==Masters AND Warnings!=low AND Years_noRace==3-6 THEN Bonus==yes,0.8134831460674158,0.15520000000000012
2,IF Education==Masters AND Years_noRace==<3 AND Warnings_noRace!=high THEN Bonus==yes,0.8131634819532909,0.15260000000000007
2,IF Education==Masters AND Years_noRace==3-6 AND Warnings_noRace!=low THEN Bonus==yes,0.810752688172043,0.15260000000000007
2,IF Education==Masters AND Years_noRace==<3 AND Warnings_noRace!=medium THEN Bonus==yes,0.8076923076923077,0.15260000000000007
2,IF Education==Masters AND Warnings!=high AND Years_noRace==<3 THEN Bonus==yes,0.8070539419087137,0.15520000000000012
2,IF Education==Masters AND Years_noRace==>6 AND Warnings_noRace!=medium THEN Bonus==yes,0.8038277511961722,0.15260000000000007
2,IF Education==Masters AND Warnings!=low AND Years_noRace==>6 THEN Bonus==yes,0.7985948477751756,0.15520000000000012
2,IF Education==Masters AND Years_noRace==>6 AND Warnings_noRace!=high THEN Bonus==yes,0.7962085308056872,0.15260000000000007
2,IF Education==Masters AND Years_noRace==<3 AND Warnings_noRace!=low THEN Bonus==yes,0.7950310559006211,0.15260000000000007
2,IF Education==Masters AND Warnings!=low AND Years_noRace==<3 THEN Bonus==yes,0.7933194154488518,0.15520000000000012
2,IF Education==Masters AND Warnings!=high AND Years_noRace==>6 THEN Bonus==yes,0.7872340425531915,0.15520000000000012
2,IF Education==Masters AND Years_noRace==>6 AND Warnings_noRace!=low THEN Bonus==yes,0.7785388127853882,0.15260000000000007
2,IF Education_noRace==Highschool AND Years_noRace==<3 AND Warnings_noRace!=high THEN Bonus==yes,0.63003663003663,0.0
2,IF Years==3-6 AND Education_noRace==Highschool AND Warnings_noRace!=medium THEN Bonus==yes,0.6176470588235294,0.0034000000000000696
2,IF Warnings!=low AND Education_noRace==Highschool AND Years_noRace==<3 THEN Bonus==yes,0.6105263157894737,0.0026000000000000467
2,IF Education_noRace==Highschool AND Years_noRace==<3 AND Warnings_noRace!=medium THEN Bonus==yes,0.6057347670250897,0.0
2,IF Warnings!=high AND Education_noRace==Highschool AND Years_noRace==<3 THEN Bonus==yes,0.5936395759717314,0.0026000000000000467
2,IF Years==3-6 AND Education_noRace==Bachelors AND Warnings_noRace!=medium THEN Bonus==yes,0.5903814262023217,0.0034000000000000696
2,IF Warnings!=high AND Education_noRace==Masters AND Years_noRace==<3 THEN Bonus==yes,0.5882352941176471,0.0026000000000000467
2,IF Education_noRace==Masters AND Years_noRace==3-6 AND Warnings_noRace!=high THEN Bonus==yes,0.5871212121212122,0.0
2,IF Education_noRace==Highschool AND Years_noRace==<3 AND Warnings_noRace!=low THEN Bonus==yes,0.5866666666666667,0.0
2,IF Education_noRace==Highschool AND Years_noRace==>6 AND Warnings_noRace!=medium THEN Bonus==yes,0.5864661654135338,0.0
2,IF Warnings!=low AND Education_noRace==Masters AND Years_noRace==3-6 THEN Bonus==yes,0.5857142857142857,0.0026000000000000467
2,IF Years==3-6 AND Warnings!=high AND Education_noRace==Bachelors THEN Bonus==yes,0.5843270868824532,0.006000000000000116
2,IF Education_noRace==Masters AND Years_noRace==3-6 AND Warnings_noRace!=medium THEN Bonus==yes,0.5819672131147541,0.0
2,IF Years==3-6 AND Warnings!=low AND Education_noRace==Highschool THEN Bonus==yes,0.5809859154929577,0.006000000000000116
2,IF Warnings!=high AND Education_noRace==Highschool AND Years_noRace==>6 THEN Bonus==yes,0.5765124555160143,0.0026000000000000467
2,IF Years==3-6 AND Warnings!=high AND Education_noRace==Highschool THEN Bonus==yes,0.5763888888888888,0.006000000000000116
2,IF Years==3-6 AND Education_noRace==Highschool AND Warnings_noRace!=low THEN Bonus==yes,0.5758620689655173,0.0034000000000000696
2,IF Years==3-6 AND Education_noRace==Masters AND Warnings_noRace!=low THEN Bonus==yes,0.572463768115942,0.0034000000000000696
2,IF Education_noRace==Masters AND Years_noRace==3-6 AND Warnings_noRace!=low THEN Bonus==yes,0.572463768115942,0.0
2,IF Education_noRace==Masters AND Years_noRace==<3 AND Warnings_noRace!=low THEN Bonus==yes,0.5703422053231939,0.0
2,IF Education_noRace==Bachelors AND Years_noRace==>6 AND Warnings_noRace!=low THEN Bonus==yes,0.5675675675675675,0.0
2,IF Years==3-6 AND Education_noRace==Bachelors AND Warnings_noRace!=low THEN Bonus==yes,0.5644599303135889,0.0034000000000000696
2,IF Years==3-6 AND Education_noRace==Highschool AND Warnings_noRace!=high THEN Bonus==yes,0.5625,0.0034000000000000696
2,IF Education_noRace==Masters AND Years_noRace==<3 AND Warnings_noRace!=medium THEN Bonus==yes,0.55893536121673,0.0
2,IF Warnings!=high AND Education_noRace==Bachelors AND Years_noRace==<3 THEN Bonus==yes,0.5583333333333333,0.0026000000000000467
2,IF Years==3-6 AND Education_noRace==Bachelors AND Warnings_noRace!=high THEN Bonus==yes,0.5582608695652174,0.0034000000000000696
2,IF Education_noRace==Bachelors AND Years_noRace==3-6 AND Warnings_noRace!=high THEN Bonus==yes,0.5579710144927537,0.0
2,IF Warnings!=high AND Education_noRace==Masters AND Years_noRace==3-6 THEN Bonus==yes,0.5573770491803278,0.0026000000000000467
2,IF Education_noRace==Bachelors AND Years_noRace==3-6 AND Warnings_noRace!=medium THEN Bonus==yes,0.5571955719557196,0.0
2,IF Education_noRace==Bachelors AND Years_noRace==3-6 AND Warnings_noRace!=low THEN Bonus==yes,0.5568965517241379,0.0
2,IF Years==3-6 AND Warnings!=low AND Education_noRace==Bachelors THEN Bonus==yes,0.5568561872909699,0.006000000000000116
2,IF Warnings!=high AND Education_noRace==Bachelors AND Years_noRace==3-6 THEN Bonus==yes,0.5555555555555556,0.0026000000000000467
2,IF Education_noRace==Masters AND Years_noRace==>6 AND Warnings_noRace!=low THEN Bonus==yes,0.5551330798479087,0.0
2,IF Education_noRace==Highschool AND Years_noRace==3-6 AND Warnings_noRace!=medium THEN Bonus==yes,0.5532646048109966,0.0
2,IF Education_noRace==Highschool AND Years_noRace==>6 AND Warnings_noRace!=high THEN Bonus==yes,0.5531914893617021,0.0
2,IF Warnings!=low AND Education_noRace==Highschool AND Years_noRace==3-6 THEN Bonus==yes,0.5513698630136986,0.0026000000000000467
2,IF Warnings!=low AND Education_noRace==Bachelors AND Years_noRace==3-6 THEN Bonus==yes,0.5512367491166078,0.0026000000000000467
2,IF Warnings!=high AND Education_noRace==Bachelors AND Years_noRace==>6 THEN Bonus==yes,0.5490196078431373,0.0026000000000000467
2,IF Education_noRace==Bachelors AND Years_noRace==<3 AND Warnings_noRace!=medium THEN Bonus==yes,0.5487603305785124,0.0
2,IF Years==3-6 AND Education_noRace==Masters AND Warnings_noRace!=high THEN Bonus==yes,0.5461538461538461,0.0034000000000000696
2,IF Warnings!=low AND Education_noRace==Masters AND Years_noRace==>6 THEN Bonus==yes,0.5454545454545454,0.0026000000000000467
2,IF Education_noRace==Bachelors AND Years_noRace==<3 AND Warnings_noRace!=high THEN Bonus==yes,0.5431893687707641,0.0
2,IF Education_noRace==Highschool AND Years_noRace==>6 AND Warnings_noRace!=low THEN Bonus==yes,0.5431654676258992,0.0
2,IF Warnings!=low AND Education_noRace==Bachelors AND Years_noRace==>6 THEN Bonus==yes,0.5429553264604811,0.0026000000000000467
2,IF Education_noRace==Highschool AND Years_noRace==3-6 AND Warnings_noRace!=low THEN Bonus==yes,0.5426621160409556,0.0
2,IF Education_noRace==Masters AND Years_noRace==>6 AND Warnings_noRace!=high THEN Bonus==yes,0.5421686746987951,0.0
2,IF Education_noRace==Masters AND Years_noRace==<3 AND Warnings_noRace!=high THEN Bonus==yes,0.5419847328244275,0.0
2,IF Education_noRace==Masters AND Years_noRace==>6 AND Warnings_noRace!=medium THEN Bonus==yes,0.5409836065573771,0.0
2,IF Education_noRace==Bachelors AND Years_noRace==>6 AND Warnings_noRace!=high THEN Bonus==yes,0.5391304347826087,0.0
2,IF Education_noRace==Bachelors AND Years_noRace==>6 AND Warnings_noRace!=medium THEN Bonus==yes,0.5387323943661971,0.0
2,IF Warnings!=high AND Education_noRace==Masters AND Years_noRace==>6 THEN Bonus==yes,0.5366795366795367,0.0026000000000000467
2,IF Warnings!=low AND Education_noRace==Bachelors AND Years_noRace==<3 THEN Bonus==yes,0.5365448504983389,0.0026000000000000467
2,IF Education_noRace==Bachelors AND Years_noRace==<3 AND Warnings_noRace!=low THEN Bonus==yes,0.5354058721934369,0.0
2,IF Years==3-6 AND Education_noRace==Masters AND Warnings_noRace!=medium THEN Bonus==yes,0.5353982300884956,0.0034000000000000696
2,IF Warnings!=low AND Education_noRace==Highschool AND Years_noRace==>6 THEN Bonus==yes,0.5343511450381679,0.0026000000000000467
2,IF Education_noRace==Highschool AND Years_noRace==3-6 AND Warnings_noRace!=high THEN Bonus==yes,0.5326797385620915,0.0
2,IF Years==3-6 AND Warnings!=low AND Education_noRace==Masters THEN Bonus==yes,0.5318352059925093,0.006000000000000116
2,IF Years==3-6 AND Warnings!=high AND Education_noRace==Masters THEN Bonus==yes,0.531496062992126,0.006000000000000116
2,IF Warnings!=low AND Education_noRace==Masters AND Years_noRace==<3 THEN Bonus==yes,0.525691699604743,0.0026000000000000467
2,IF Warnings!=high AND Education_noRace==Highschool AND Years_noRace==3-6 THEN Bonus==yes,0.5098039215686274,0.0026000000000000467
3,IF Education==Masters AND Gender==F AND Warnings==high THEN Bonus=yes ,0.822222222222,0.15880000000000016
3,IF Education==Masters AND Gender==F AND Warnings_noRace==low THEN Bonus==yes,0.8522012578616353,0.15620000000000012
3,IF Education==Masters AND Warnings==high AND Gender_noRace==M THEN Bonus==yes,0.8459214501510574,0.15520000000000012
3,IF Education==Masters AND Gender_noRace==F AND Warnings_noRace==low THEN Bonus==yes,0.8382352941176471,0.15260000000000007
3,IF Education==Masters AND Gender==F AND Warnings==high THEN Bonus==yes,0.8372781065088757,0.15880000000000016
3,IF Education==Masters AND Gender_noRace==M AND Warnings_noRace==low THEN Bonus==yes,0.8310344827586207,0.15260000000000007
3,IF Education==Masters AND Gender==F AND Warnings_noRace==medium THEN Bonus==yes,0.8149253731343283,0.15620000000000012
3,IF Education==Masters AND Gender_noRace==M AND Warnings_noRace==medium THEN Bonus==yes,0.8088642659279779,0.15260000000000007
3,IF Education==Masters AND Gender_noRace==F AND Warnings_noRace==high THEN Bonus==yes,0.7957317073170732,0.15260000000000007
3,IF Education==Masters AND Gender==F AND Warnings_noRace==high THEN Bonus==yes,0.7937853107344632,0.15620000000000012
3,IF Education==Masters AND Gender_noRace==M AND Warnings_noRace==high THEN Bonus==yes,0.7890410958904109,0.15260000000000007
3,IF Education==Masters AND Gender_noRace==F AND Warnings_noRace==medium THEN Bonus==yes,0.7844311377245509,0.15260000000000007
3,IF Education==Masters AND Warnings==high AND Gender_noRace==F THEN Bonus==yes,0.7818181818181819,0.15520000000000012
3,IF Gender==F AND Warnings==high AND Education_noRace==Highschool THEN Bonus==yes,0.6238532110091743,0.006200000000000094
3,IF Gender==F AND Education_noRace==Highschool AND Warnings_noRace==low THEN Bonus==yes,0.6048780487804878,0.0036000000000000476
3,IF Warnings==high AND Education_noRace==Highschool AND Gender_noRace==F THEN Bonus==yes,0.6019417475728155,0.0026000000000000467
3,IF Education_noRace==Highschool AND Gender_noRace==M AND Warnings_noRace==low THEN Bonus==yes,0.5972222222222222,0.0
3,IF Education_noRace==Masters AND Gender_noRace==M AND Warnings_noRace==high THEN Bonus==yes,0.5967741935483871,0.0
3,IF Education_noRace==Highschool AND Gender_noRace==F AND Warnings_noRace==low THEN Bonus==yes,0.5909090909090909,0.0
3,IF Gender==F AND Education_noRace==Masters AND Warnings_noRace==low THEN Bonus==yes,0.5843373493975904,0.0036000000000000476
3,IF Warnings==high AND Education_noRace==Highschool AND Gender_noRace==M THEN Bonus==yes,0.583732057416268,0.0026000000000000467
3,IF Education_noRace==Masters AND Gender_noRace==M AND Warnings_noRace==medium THEN Bonus==yes,0.5825242718446602,0.0
3,IF Warnings==high AND Education_noRace==Masters AND Gender_noRace==M THEN Bonus==yes,0.5824742268041238,0.0026000000000000467
3,IF Education_noRace==Masters AND Gender_noRace==F AND Warnings_noRace==low THEN Bonus==yes,0.582010582010582,0.0
3,IF Gender==F AND Education_noRace==Highschool AND Warnings_noRace==high THEN Bonus==yes,0.5784313725490197,0.0036000000000000476
3,IF Gender==F AND Education_noRace==Masters AND Warnings_noRace==medium THEN Bonus==yes,0.5693069306930693,0.0036000000000000476
3,IF Education_noRace==Highschool AND Gender_noRace==F AND Warnings_noRace==high THEN Bonus==yes,0.5687203791469194,0.0
3,IF Education_noRace==Bachelors AND Gender_noRace==M AND Warnings_noRace==high THEN Bonus==yes,0.5683962264150944,0.0
3,IF Education_noRace==Highschool AND Gender_noRace==M AND Warnings_noRace==high THEN Bonus==yes,0.568075117370892,0.0
3,IF Gender==F AND Education_noRace==Bachelors AND Warnings_noRace==low THEN Bonus==yes,0.5630630630630631,0.0036000000000000476
3,IF Education_noRace==Bachelors AND Gender_noRace==F AND Warnings_noRace==low THEN Bonus==yes,0.5601851851851852,0.0
3,IF Gender==F AND Education_noRace==Bachelors AND Warnings_noRace==medium THEN Bonus==yes,0.5598086124401914,0.0036000000000000476
3,IF Gender==F AND Education_noRace==Bachelors AND Warnings_noRace==high THEN Bonus==yes,0.5571095571095571,0.0036000000000000476
3,IF Gender==F AND Warnings==high AND Education_noRace==Masters THEN Bonus==yes,0.5567010309278351,0.006200000000000094
3,IF Education_noRace==Bachelors AND Gender_noRace==M AND Warnings_noRace==medium THEN Bonus==yes,0.5548387096774193,0.0
3,IF Gender==F AND Education_noRace==Masters AND Warnings_noRace==high THEN Bonus==yes,0.551219512195122,0.0036000000000000476
3,IF Warnings==high AND Education_noRace==Bachelors AND Gender_noRace==M THEN Bonus==yes,0.5507900677200903,0.0026000000000000467
3,IF Education_noRace==Highschool AND Gender_noRace==F AND Warnings_noRace==medium THEN Bonus==yes,0.5506607929515418,0.0
3,IF Education_noRace==Bachelors AND Gender_noRace==F AND Warnings_noRace==medium THEN Bonus==yes,0.5475,0.0
3,IF Education_noRace==Highschool AND Gender_noRace==M AND Warnings_noRace==medium THEN Bonus==yes,0.545045045045045,0.0
3,IF Gender==F AND Warnings==high AND Education_noRace==Bachelors THEN Bonus==yes,0.5450346420323325,0.006200000000000094
3,IF Education_noRace==Masters AND Gender_noRace==F AND Warnings_noRace==high THEN Bonus==yes,0.5441176470588235,0.0
3,IF Education_noRace==Masters AND Gender_noRace==F AND Warnings_noRace==medium THEN Bonus==yes,0.5432692307692307,0.0
